deviceid,_c1
355673056894467,547571a160b262405927223d
355673058125407,547571a160b262405927223d
355673061251513,547571a160b262405927223d
355673062707679,547571cf60b262405927230e
355673062780288,5406b40e60b20f5c5abb512b
355673063523901,547571cf60b262405927230e
355673064044790,547571ef60b262405927239b
355676060025168,547571a160b262405927223d
355676063110439,5461b39560b211be7788c3be
355677061173221,547571ef60b262405927239b
355686054484651,547571ef60b262405927239b
355686054487365,547571cf60b262405927230e
355686059722295,"547571ef60b262405927239b,547571a160b262405927223d"
355687050588123,547571a160b262405927223d
355687054701169,547571ef60b262405927239b
355687055176007,5406b40e60b20f5c5abb512b
355687056946267,"5406b41460b21a2299525ff5,547571a160b262405927223d"
355687057114758,547571a160b262405927223d
355687058563029,5461b39560b211be7788c3be
355689050495770,5461b39560b211be7788c3be
355689052135309,547571cf60b262405927230e
355691060647606,547571cf60b262405927230e
355691061155401,5461b39560b211be7788c3be
355695052314141,547571cf60b262405927230e
355695052896493,547571a160b262405927223d
355695054618770,547571ef60b262405927239b
355695055723348,547571a160b262405927223d
355695057686774,547571a160b262405927223d
355695058968551,547571a160b262405927223d
355695059045680,547571cf60b262405927230e
355696050013651,547571cf60b262405927230e
355696051145650,547571a160b262405927223d
355696051478986,5461b39560b211be7788c3be
355696051560460,547571ef60b262405927239b
355696055011288,547571a160b262405927223d
355698051948752,547571ef60b262405927239b
355700060053481,547571ef60b262405927239b
355700060074065,547571a160b262405927223d
355707053542057,547571a160b262405927223d
355707055365549,5461b39560b211be7788c3be
355707057808298,5406b40e60b20f5c5abb512b
355708053663620,547571cf60b262405927230e
355716055482972,547571a160b262405927223d
355724524244457,547571cf60b262405927230e
355737050654316,547571ef60b262405927239b
355737054317019,547571a160b262405927223d
355737054329006,547571a160b262405927223d
355737054731391,547571cf60b262405927230e
355737055542227,547571a160b262405927223d
355746046736921,547571cf60b262405927230e
355756055540684,547571a160b262405927223d
355757051526164,547571cf60b262405927230e
355757051816920,547571a160b262405927223d
355757053373185,547571a160b262405927223d
355757053710402,547571cf60b262405927230e
355757055386656,547571cf60b262405927230e
355757058115326,547571cf60b262405927230e
355762054381419,547571a160b262405927223d
355762056255652,547571a160b262405927223d
355762056516103,547571ef60b262405927239b
355762056596568,547571a160b262405927223d
355762056720234,547571a160b262405927223d
355762057614964,5461b52b60b2b007b940c132
355762058827383,547571a160b262405927223d
355762059508958,547571a160b262405927223d
355764043421678,547571a160b262405927223d
355764043738410,547571cf60b262405927230e
355764051760926,547571cf60b262405927230e
355764053430247,"547571cf60b262405927230e,547571a160b262405927223d"
355765054946511,547571cf60b262405927230e
355780051497905,547571ef60b262405927239b
355798051647279,547571ef60b262405927239b
355798052719853,547571cf60b262405927230e
355798053787958,547571ef60b262405927239b
355799050970845,547571ef60b262405927239b
355799054231509,547571a160b262405927223d
355799055625881,5461b39560b211be7788c3be
355799057525345,547570f360b26f6ceaf8f69e
355799057674838,547571a160b262405927223d
355800102773631,5461b39560b211be7788c3be
355810051247370,547571a160b262405927223d
355810051353988,547571cf60b262405927230e
355810055158987,547571a160b262405927223d
355810056109864,547571cf60b262405927230e
355819060276023,547571a160b262405927223d
355820061051936,5461b39560b211be7788c3be
355828061402215,547571cf60b262405927230e
355828061530452,547571cf60b262405927230e
355828838833838,5461b39560b211be7788c3be
355829051651100,5461b39560b211be7788c3be
355829052418210,547571cf60b262405927230e
355829052977678,"547571ef60b262405927239b,547571cf60b262405927230e,547571a160b262405927223d"
355829056879649,547571a160b262405927223d
355829058026140,547571cf60b262405927230e
355829058401467,547571cf60b262405927230e
355829058684559,547571a160b262405927223d
355829059423932,"547571cf60b262405927230e,547571a160b262405927223d"
355830052340768,"547571ef60b262405927239b,547571a160b262405927223d"
355831053223177,547571a160b262405927223d
355831059289727,5461b39560b211be7788c3be
355833050495014,547571a160b262405927223d
355833052248155,547570f360b26f6ceaf8f69e
355835060044740,547571a160b262405927223d
355835060900073,547571cf60b262405927230e
355835061781043,"547571ef60b262405927239b,547571a160b262405927223d"
355835061837233,547571cf60b262405927230e
355835062722541,5461b39560b211be7788c3be
355835063253322,5461b39560b211be7788c3be
355835064954993,"547571ef60b262405927239b,547571a160b262405927223d"
355845060444691,547571a160b262405927223d
355847051629348,547571a160b262405927223d
355847052279036,547571a160b262405927223d
355847052847618,5461b39560b211be7788c3be
355847053516733,5461b39560b211be7788c3be
355847055059922,5461b39560b211be7788c3be
355847056227973,5461b39560b211be7788c3be
355847059398300,5461b39560b211be7788c3be
355847060807463,547571cf60b262405927230e
355847061387606,547571a160b262405927223d
355847061630344,5461b39560b211be7788c3be
355849050347393,547571cf60b262405927230e
355849054389136,547571cf60b262405927230e
355859051527760,547571cf60b262405927230e
355859051655124,547571ef60b262405927239b
355859052088549,5469c01360b24450cc2205f4
355859052661592,547571cf60b262405927230e
355859054560834,547571ef60b262405927239b
355859061225728,547571cf60b262405927230e
355865050521241,547571a160b262405927223d
355866051578289,547571a160b262405927223d
355866054070532,547571a160b262405927223d
355866056947810,547571a160b262405927223d
355866057210481,547571ef60b262405927239b
355866059430657,5461b39560b211be7788c3be
355868059503772,547571a160b262405927223d
355875056195007,5461b39560b211be7788c3be
355875060083389,547571a160b262405927223d
355878053905048,547571cf60b262405927230e
355879050122983,547571a160b262405927223d
355879050329273,5461b39560b211be7788c3be
355879050749140,5461b39560b211be7788c3be
355879052226337,547571ef60b262405927239b
355879053355630,5461b39560b211be7788c3be
355879054469422,547571cf60b262405927230e
355879054617962,547571a160b262405927223d
355879054729619,547571a160b262405927223d
355880050343223,"547571cf60b262405927230e,547571a160b262405927223d"
355880050569702,547571ef60b262405927239b
355880051709315,5406b41460b21a2299525ff5
355880053145211,547571cf60b262405927230e
355880053588048,547571a160b262405927223d
355880053862948,547571a160b262405927223d
355880053972010,5461b39560b211be7788c3be
355880054081399,5461b39560b211be7788c3be
355880054181348,5461b39560b211be7788c3be
355880054255241,547571a160b262405927223d
355880054439837,547571cf60b262405927230e
355880054783507,547571cf60b262405927230e
355880055015651,5406b40e60b20f5c5abb512b
355880055022285,5461b39560b211be7788c3be
355880055204826,547571ef60b262405927239b
355880055506659,547571cf60b262405927230e
355880056456615,547571a160b262405927223d
355880056464189,5406b40e60b20f5c5abb512b
355880056479534,5465d8b260b265eac9eca048
355880056553189,547571a160b262405927223d
355880056742774,547571ef60b262405927239b
355880056794395,5461b39560b211be7788c3be
355880056887090,547571a160b262405927223d
355880057030450,5461b39560b211be7788c3be
355880057218709,5406b40e60b20f5c5abb512b
355880057849198,5461b39560b211be7788c3be
355880058101912,547571a160b262405927223d
355880059881728,547571a160b262405927223d
355884051676383,5406b40e60b20f5c5abb512b
355884052641584,5461b39560b211be7788c3be
355884053797559,5406b40e60b20f5c5abb512b
355884058968536,547571a160b262405927223d
355886051480062,547571ef60b262405927239b
355886052390187,547571a160b262405927223d
355886055524907,547571a160b262405927223d
355891055469921,5406b41460b21a2299525ff5
355891057580824,547571cf60b262405927230e
355891057876149,547571a160b262405927223d
355891058172092,547571cf60b262405927230e
355891058304059,547571a160b262405927223d
355891058305668,547571ef60b262405927239b
355891058685457,547571cf60b262405927230e
355905061301660,547571cf60b262405927230e
355921042996031,547571cf60b262405927230e
355945060340749,547571cf60b262405927230e
355945062470940,547571cf60b262405927230e
355952066210488,547571a160b262405927223d
355953064608483,547571a160b262405927223d
355953065424591,547571a160b262405927223d
355956060733148,547571cf60b262405927230e
355960066165263,547571ef60b262405927239b
355963058464595,547571cf60b262405927230e
355970055022797,5461b39560b211be7788c3be
355972050334052,5406b40e60b20f5c5abb512b
355972050800771,547571cf60b262405927230e
355972050850149,5461b39560b211be7788c3be
355972053706496,5461b39560b211be7788c3be
355972054597977,547571a160b262405927223d
355972054897047,547571a160b262405927223d
355983050140092,547571cf60b262405927230e
355983050991452,547571a160b262405927223d
355983051646543,547571ef60b262405927239b
355983057980706,547571a160b262405927223d
355983058906866,5461b39560b211be7788c3be
355985055525169,547571a160b262405927223d
355985056433504,547571a160b262405927223d
355986050115550,5461b39560b211be7788c3be
355987050558070,547571a160b262405927223d
355987052151973,"547571ef60b262405927239b,547571a160b262405927223d"
355987052152328,547571ef60b262405927239b
355990050502502,547571a160b262405927223d
355994050261499,547571a160b262405927223d
355994050577084,547571a160b262405927223d
355994050842470,5461b39560b211be7788c3be
355994057037025,547571cf60b262405927230e
355994057626298,547571a160b262405927223d
355995059308157,547571cf60b262405927230e
355998050031778,547571ef60b262405927239b
355998050050992,547571a160b262405927223d
355998050321674,547571a160b262405927223d
355998050996475,547571a160b262405927223d
355998052287956,547571a160b262405927223d
355998053636169,5461b39560b211be7788c3be
355998054023573,547571a160b262405927223d
355998054345034,547571a160b262405927223d
355998054356833,5465d8b260b265eac9eca048
355998054360389,5461b39560b211be7788c3be
356000051855583,5461b39560b211be7788c3be
356000054332804,547571ef60b262405927239b
356000055718662,5461b39560b211be7788c3be
356000056086218,5461b39560b211be7788c3be
356000056328420,5461b39560b211be7788c3be
356001060044102,547571cf60b262405927230e
356001060237144,547571ef60b262405927239b
356001060252424,547571cf60b262405927230e
356002041795812,547571cf60b262405927230e
356010063660152,547571cf60b262405927230e
356010068048817,547571ef60b262405927239b
356010069108180,547571ef60b262405927239b
356010069947843,547571cf60b262405927230e
356026050480552,547571cf60b262405927230e
356029050310217,5461b39560b211be7788c3be
356032050099939,"547571ef60b262405927239b,547571a160b262405927223d"
356032055883311,547571a160b262405927223d
356035054102559,5461b39560b211be7788c3be
356035056507227,547571a160b262405927223d
356036051656522,5461b39560b211be7788c3be
356036055343580,5461b39560b211be7788c3be
356036057007977,547571a160b262405927223d
356036058413505,547571a160b262405927223d
356036059113559,547571cf60b262405927230e
356039050094307,547571a160b262405927223d
356044060362637,547571a160b262405927223d
356063057040329,547571a160b262405927223d
356064050130232,5461b39560b211be7788c3be
356081050396548,5461b52b60b2b007b940c132
356081050476282,547571a160b262405927223d
356085050657692,5461b39560b211be7788c3be
356085053531027,547571cf60b262405927230e
356093050413678,547571a160b262405927223d
356095060155991,547571ef60b262405927239b
356095060220712,547571ef60b262405927239b
356095060352770,547571a160b262405927223d
356095060367430,547571a160b262405927223d
356095060412194,5461b39560b211be7788c3be
356095060447828,5461b39560b211be7788c3be
356095060602497,547571cf60b262405927230e
356095061120440,547571ef60b262405927239b
356095061237798,5461b39560b211be7788c3be
356095061329561,5461b39560b211be7788c3be
356095061473872,547571cf60b262405927230e
356095061683579,547571cf60b262405927230e
356095062826094,547571cf60b262405927230e
356096053696645,547571a160b262405927223d
356096056213950,547571ef60b262405927239b
356096056297110,5461b39560b211be7788c3be
356096057871673,547571a160b262405927223d
356096058639483,5406b40e60b20f5c5abb512b
356097050037924,547571cf60b262405927230e
356097053124166,547571cf60b262405927230e
356097057756138,547571a160b262405927223d
356098052430216,5461b39560b211be7788c3be
356099060573864,5461b39560b211be7788c3be
356099062876893,5461b39560b211be7788c3be
356099064110077,547571cf60b262405927230e
356099065042568,5461b39560b211be7788c3be
356099066206840,547571a160b262405927223d
356099067776635,547571a160b262405927223d
356099069229641,547571a160b262405927223d
356100060597000,"547571ef60b262405927239b,547571cf60b262405927230e,547571a160b262405927223d"
356100062695828,5461b39560b211be7788c3be
356100063552770,547571cf60b262405927230e
356100066158468,547571ef60b262405927239b
356100068630811,547571a160b262405927223d
356100069847877,5461b39560b211be7788c3be
356101050383450,547571cf60b262405927230e
356102051100992,547571a160b262405927223d
